tech_survey_start_date,tech_survey_end_date,id_respondent,tech_consent,ses_citizenship,tech_yob_quota,tech_age_screening,ses_gender,ses_province,ses_education,op_democracy_satisfaction,op_most_important_issue_text,op_most_important_local_issue_text,op_important_issue_party_other_text,op_important_local_issue_party_other_text,behav_vote_choice_other_text,behav_vote_choice_pr_other_text,behav_vote_unlikely_other_text,behav_vote_unlikely_pr_other_text,behav_vote_advance_other_text,behav_vote_lean_other_text,behav_vote_lean_pr_other_text,behav_second_choice_other_text,behav_second_choice_pr_other_text,behav_not_vote_for_other_text,op_political_interest,op_election_interest,op_important_issue_best_party,op_important_local_issue_best_party,behav_vote_choice,behav_vote_choice_pr,behav_vote_unlikely_choice,behav_vote_unlikely_pr_choice,behav_advance_vote_choice,behav_vote_lean,behav_vote_lean_pr,behav_second_choice_party,behav_second_choice_party_pr,behav_vote_likelihood,behav_vote_likelihood_pr,op_federal_government_satisfaction,op_most_important_issue_overflow1,op_most_important_issue_overflow2,op_most_important_issue_overflow3,op_most_important_issue_overflow4,op_most_important_issue_overflow5,op_party_best_issue_other_text,op_most_important_local_issue_overflow1,op_most_important_local_issue_overflow2,op_most_important_local_issue_overflow3,op_party_best_local_issue_other_text,behav_not_vote_liberal,behav_not_vote_conservative,behav_not_vote_ndp,behav_not_vote_bloc,behav_not_vote_green,behav_not_vote_peoples,behav_not_vote_other_party,behav_could_vote_any_party,behav_not_vote_dont_know,op_party_rating_liberal,op_party_rating_conservative,op_party_rating_ndp,op_party_rating_bloc,op_party_rating_green,op_party_rating_peoples,op_leader_rating_trudeau,op_leader_rating_scheer,op_leader_rating_singh,op_leader_rating_blanchet,op_leader_rating_may,op_leader_rating_bernier,op_candidate_rating_liberal,op_candidate_rating_conservative,op_candidate_rating_ndp,op_candidate_rating_bloc,op_candidate_rating_green,op_candidate_rating_peoples,op_ideology_self_placement,op_ideology_liberal,op_ideology_conservative,op_ideology_ndp,op_ideology_bloc,op_ideology_green,op_ideology_peoples,op_ideology_self_placement_post,op_leader_intelligent_trudeau,op_leader_intelligent_scheer,op_leader_intelligent_singh,op_leader_intelligent_blanchet,op_leader_intelligent_may
13789180800.0,13789180800.0,R_XFUYhKPTSbYyB69,1.0,canadian_citizen,70.0,,male,province_alberta,completed_secondary,0.667,Economy,The switch to clean energy,,,,,,,,,,,,,0.4,0.6,new_democratic_party,green_party_canada,new_democratic_party,,,,,,,conservative_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.7,0.5,0.75,0.15,0.6,,0.4,,,0.2,0.65,,,,,,,,,0.8,0.3,0.7,0.2,0.9,,0.6,0,0,0,0,0
13789180800.0,13789180800.0,R_3hubiuhIIRg3xcw,1.0,canadian_citizen,74.0,,female,province_ontario,completed_technical_college,,,,,,,,,,,,,,,,0.4,0.5,,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.0,0.0,0.77,0.16,0.19,0.17,0.7,0.41,0.51,0.39,0.4,0.33,1.0,0.09,0.76,,0.09,0.07,0.6,1.0,0.1,1.0,0.1,0.1,0.1,,1,0,1,0,0
13789180800.0,13789180800.0,R_2xwJm7ZqVyRBml4,1.0,canadian_citizen,78.0,,male,province_ontario,completed_secondary,0.667,,,,,,,,,,,,,,,0.6,0.5,,,,,,,,,,,,,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.68,0.6,,,,0.5,0.73,,,0.5,,,,,,,,,,,,,,,,0.4,1,0,0,0,0
13789180800.0,13789180800.0,R_Wd6bEQKDaCjL5T3,1.0,canadian_citizen,66.0,,female,province_ontario,bachelor_degree,0.667,affordable housing,affordable housing,,,,,,,,,,,,,0.7,0.9,new_democratic_party,new_democratic_party,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.56,0.0,0.73,0.03,0.48,0.0,0.63,0.01,0.91,0.0,0.73,0.0,0.81,0.0,0.72,,0.61,0.0,0.2,0.5,0.7,0.3,0.8,0.6,1.0,,1,0,1,0,1
13789180800.0,13789180800.0,R_27eRWQ7ohvpDGvH,1.0,canadian_citizen,71.0,,male,province_ontario,bachelor_degree,0.667,Taxes,,,,,,,,,,,,,,0.8,0.8,new_democratic_party,,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.53,0.22,0.67,0.31,0.63,0.32,0.52,0.2,0.63,0.33,0.59,0.46,0.59,0.34,0.6,,0.56,0.26,0.2,0.3,0.8,0.3,0.7,0.1,0.5,,1,0,0,0,0
13789180800.0,13789180800.0,R_2E5ltgK3dohiyLl,1.0,canadian_citizen,43.0,,female,province_alberta,completed_technical_college,0.667,Financial responsibility,,,,,,,,,,,,,,0.7,0.9,8.0,,,,,,,,,,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.29,0.29,0.1,0.09,0.29,,0.2,0.3,0.21,0.15,0.2,0.14,0.14,0.25,0.25,,,0.34,0.7,0.3,1.0,0.1,0.3,,,,0,0,0,0,0
13789180800.0,13789180800.0,R_3EjcVxaA0zTfWsF,1.0,canadian_citizen,38.0,,male,province_ontario,bachelor_degree,1.0,integrity of leader,,,,,,,,,,,,,,0.7,0.7,liberal_party_canada,,liberal_party_canada,,,,,,,,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.76,0.15,0.08,0.01,0.04,0.0,0.81,0.0,0.23,0.08,0.09,0.0,0.77,0.0,0.0,,0.0,0.0,,0.4,0.8,0.3,0.3,0.2,1.0,0.3,1,0,0,0,0
13789180800.0,13789180800.0,R_1pscUQvUdTKVYML,1.0,canadian_citizen,67.0,,female,province_alberta,completed_technical_college,0.333,That Trudeau is not re-elected,,,,,,,,,,,,,,,1.0,conservative_party_canada,,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0.1,1.0,0.1,0.1,0.1,,0.0,0.95,,,,,0.19,0.96,0.09,,0.08,0.35,0.8,,,,,,,,0,1,0,0,0
13789180800.0,13789180800.0,R_3NVVaBfOna5WXgw,1.0,canadian_citizen,40.0,,male,province_ontario,completed_secondary,0.667,Honesty,,,,,,,,,,,,,,0.7,0.7,8.0,,conservative_party_canada,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.39,0.2,0.0,0.39,0.01,0.0,0.36,0.2,0.0,0.35,0.0,,,,,,,,,,,,,,,0,1,1,0,1
13789180800.0,13789180800.0,R_3kmJJ51UHb6NuIW,1.0,canadian_citizen,75.0,,female,province_ontario,some_technical_college,0.667,Environmental,,,,,,,,,,,,,,0.7,0.6,new_democratic_party,,liberal_party_canada,,,,,,,new_democratic_party,,0.75,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.82,0.0,1.0,,0.74,,,,,,,,0.81,0.0,1.0,,,,0.9,0.8,0.0,0.8,,,,,0,0,0,0,0
13789180800.0,13789180800.0,R_3wqEM4ZOPX3ttWV,1.0,canadian_citizen,67.0,,male,province_british_columbia,completed_technical_college,0.667,,,,,,,,,,,,,,,0.9,1.0,,,liberal_party_canada,,,,,,,,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.82,0.3,0.7,0.0,0.71,0.11,0.77,0.19,0.68,0.0,0.76,0.0,0.77,0.0,0.73,,0.69,0.0,0.3,0.3,0.9,0.2,0.6,0.2,1.0,,0,0,1,0,1
13789180800.0,13789180800.0,R_1EYUZV3ld9e7h1q,1.0,canadian_citizen,81.0,,male,province_ontario,completed_secondary,0.333,,,,,,,,,,,,,,,0.7,0.5,,,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.03,0.0,1.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,,0,0,1,0,0
13789180800.0,13789180800.0,R_2AZjbAlQSB4HPwJ,1.0,canadian_citizen,78.0,,female,province_alberta,completed_technical_college,0.333,Economy for Canadian citizens,Economy,,,,,,,,,,,,,0.7,0.9,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.51,0.0,1.0,0.0,0.0,0.0,0.51,0.0,1.0,0.0,,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0,1,0,0,0
13789180800.0,13789180800.0,R_DGXwG1X5foEvXDX,1.0,canadian_citizen,32.0,,female,province_ontario,bachelor_degree,0.667,the financial inequality between people at the bottom and people at the top,low cost housing for seniors,,,,,,,,,,,,,0.9,0.7,new_democratic_party,8.0,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.54,0.13,0.87,0.47,0.72,0.45,0.66,0.34,0.76,0.41,0.74,0.4,0.76,0.18,0.82,,0.75,0.4,,0.7,0.9,0.1,0.7,0.6,0.4,0.3,0,0,0,0,0
13789180800.0,13789180800.0,R_d5skAWVGA0up6WB,1.0,canadian_citizen,39.0,,female,province_british_columbia,master_degree,0.333,Immigration,,,,,,,,,,,,,,0.9,1.0,peoples_party_canada,,peoples_party_canada,,,,,,,conservative_party_canada,,1.0,,0.0,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0.0,0.58,0.16,0.1,0.0,0.95,0.0,0.28,0.25,0.38,0.0,1.0,0.0,0.34,0.0,,0.0,0.95,0.9,0.0,0.4,0.0,0.1,0.0,0.8,,0,0,0,0,0
13789180800.0,13789180800.0,R_2B3PZZzy4Y7VBoL,1.0,canadian_citizen,19.0,,female,province_ontario,completed_secondary,1.0,,CLIMATE CHANGE,,,,,,,,,,,,,1.0,1.0,,liberal_party_canada,liberal_party_canada,,,,,,,,,1.0,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.0,0.09,,,,,1.0,0.0,,,,,0.82,0.0,,,,,,0.3,1.0,,,,,0.0,1,0,0,0,0
13789180800.0,13789180800.0,R_3qm91ZQB5Ium3Yy,1.0,canadian_citizen,28.0,,female,province_quebec,professional_or_doctorate,0.667,Lowering taxes for seniors,,None of the above,,,,,,,,,,,,0.7,0.7,other,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0.52,0.02,0.51,0.0,0.4,0.0,0.51,0.0,0.51,0.0,0.51,0.0,0.51,0.0,0.51,0.0,0.42,0.01,0.5,0.7,0.0,0.7,0.0,0.5,0.0,,1,0,1,0,1
13789180800.0,13789180800.0,R_3EAauTMdqpMu4DE,1.0,canadian_citizen,70.0,,female,province_ontario,bachelor_degree,0.667,Funding for those below the poverty level,Funding for those below the poverty level,,,,,,,,,,,,,0.7,0.6,new_democratic_party,new_democratic_party,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.65,0.07,0.95,0.0,0.7,0.53,0.7,0.0,0.7,0.0,0.8,0.53,0.75,0.0,0.71,,0.74,0.0,0.5,1.0,0.0,0.8,0.5,1.0,0.5,,1,0,1,0,1
13789180800.0,13789180800.0,R_1mkLuwsKDkvvw0j,1.0,permanent_resident,68.0,,female,province_alberta,master_degree,1.0,I DONT KNOW,,,,,,,,,,,,,,0.9,0.8,liberal_party_canada,,,peoples_party_canada,,,,,,,liberal_party_canada,,1.0,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.88,0.58,,,0.62,0.75,0.72,0.7,0.81,,0.58,0.69,0.96,0.63,0.66,,0.72,0.73,,0.9,0.7,0.6,,0.6,,0.6,1,0,1,0,0
13789180800.0,13789180800.0,R_3EKgkhOoWhLnlzb,1.0,canadian_citizen,79.0,,female,province_ontario,some_secondary,0.667,Indigenous rights,,,,,,,,,,,,,,0.2,0.2,new_democratic_party,,new_democratic_party,,,,,,,green_party_canada,,0.75,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.19,0.1,0.77,0.0,0.82,0.41,0.35,0.0,0.85,0.18,0.62,0.39,0.36,0.28,0.36,,0.58,0.36,,0.0,1.0,0.2,0.6,0.1,0.8,0.0,0,0,1,0,0
13789180800.0,13789180800.0,R_28T0PeKqxDLrMIc,1.0,canadian_citizen,24.0,,male,province_british_columbia,master_degree,1.0,Health Care,Eviroment,,,,,,,,,,,,,0.8,0.9,new_democratic_party,green_party_canada,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.63,0.32,0.91,0.24,0.63,0.09,0.69,0.31,0.91,0.25,0.61,0.03,0.6,0.38,0.92,,0.6,0.11,0.4,0.4,0.8,0.2,0.6,0.2,1.0,,1,0,1,0,0
13789180800.0,13789180800.0,R_qJlunysxeL5pfPz,1.0,canadian_citizen,43.0,,female,province_quebec,bachelor_degree,0.667,l'environnement,santé,,,,,,,,,,,,,0.6,0.8,8.0,liberal_party_canada,,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.72,0.33,0.63,0.72,,0.42,0.6,0.11,0.61,0.61,0.54,0.16,,0.32,,,,0.31,,0.4,0.9,,0.3,,,0.6,0,0,0,0,0
13789180800.0,13789180800.0,R_26eGLrRPzM2tMI4,1.0,canadian_citizen,66.0,,male,province_ontario,professional_or_doctorate,0.667,Carbon taxes,,,,,,,,,,,,,,0.6,0.8,conservative_party_canada,,conservative_party_canada,,,,,,,,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.07,0.94,0.63,0.35,0.33,0.45,0.18,0.94,0.23,0.23,0.42,0.35,0.04,0.93,0.24,,0.38,0.27,,0.1,1.0,0.5,0.2,0.6,0.4,0.7,0,1,0,0,0
13789180800.0,13789180800.0,R_3n0FJgPHwv4CW2P,1.0,permanent_resident,76.0,,female,province_british_columbia,master_degree,1.0,ECONOMY,FACILITIES,,,,,,,,,,,,,0.8,0.7,liberal_party_canada,liberal_party_canada,,liberal_party_canada,,,,,,,green_party_canada,,0.75,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.85,0.75,0.59,0.62,0.78,0.61,0.82,0.63,0.76,0.65,0.72,0.65,0.78,0.68,0.72,,0.68,0.65,0.8,0.9,0.7,0.7,0.8,0.7,0.7,,1,0,0,0,0
13789180800.0,13789180800.0,R_32Y0sY2pqN0yKP2,1.0,canadian_citizen,67.0,,male,province_quebec,some_technical_college,0.667,social justice,,,,,,,,,,,,,,0.9,0.8,conservative_party_canada,,conservative_party_canada,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.09,1.0,0.94,0.86,0.84,0.58,0.19,0.84,0.73,0.59,0.19,0.59,0.18,0.66,0.95,0.58,0.69,0.65,0.6,0.3,0.8,0.4,0.6,0.3,0.6,,0,0,0,0,0
13789180800.0,13789180800.0,R_elBfLjyLnPpnvG1,1.0,canadian_citizen,41.0,,female,province_ontario,bachelor_degree,0.667,Health care,,,,,,,,,,,,,,0.6,0.6,8.0,,,,,,,,,,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.7,0.71,0.6,0.19,0.5,0.3,0.6,0.6,0.5,0.29,0.5,0.3,0.6,0.6,0.5,,0.3,0.3,,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1,0,0,0,0
13789180800.0,13789180800.0,R_3DjAfvuQ5t4KOWZ,1.0,canadian_citizen,41.0,,female,province_british_columbia,professional_or_doctorate,0.667,Human rights,Housing,,,,,,,,,,,,,0.7,0.9,green_party_canada,green_party_canada,green_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.63,0.0,0.79,0.35,0.95,0.0,0.5,0.0,0.69,0.33,1.0,0.0,0.03,0.0,0.15,,1.0,,,0.4,1.0,0.1,0.4,0.1,1.0,0.0,0,0,1,0,1
13789180800.0,13789180800.0,R_9yOqvBpfEAEiIw1,1.0,canadian_citizen,41.0,,male,province_alberta,completed_technical_college,0.333,CRIME AND DRUG ACTIVITY,CRIME,,,,,,,,,,,,,0.5,1.0,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.82,0.01,0.0,0.0,0.09,0.0,0.8,0.0,0.0,0.0,0.01,0.0,0.75,0.01,,0.0,0.0,0.9,0.0,0.9,0.5,0.0,0.0,0.9,,0,1,0,0,0
13789180800.0,13789180800.0,R_10DxV0uwJVhPBXA,1.0,canadian_citizen,81.0,,female,province_quebec,some_secondary,0.667,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.25,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0,0,0,0,0
13789180800.0,13789180800.0,R_pfsCxXsVew4Om5z,1.0,canadian_citizen,71.0,,female,province_ontario,bachelor_degree,0.667,Inequality,Affordable housing,,,,,,,,,,,,,0.6,0.7,8.0,8.0,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.71,0.0,0.82,0.19,0.61,0.0,0.72,0.0,0.67,0.5,0.72,0.0,0.51,0.0,0.51,,0.51,0.0,0.2,0.4,1.0,0.3,0.4,0.4,1.0,,1,0,1,0,1
13789180800.0,13789180800.0,R_3EcWboD8SzCtjLq,1.0,canadian_citizen,28.0,,male,province_quebec,bachelor_degree,1.0,Climate Change,racism in QC by CAQ government,,,,,,,,,,,,,0.8,0.9,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,green_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.81,0.18,0.18,0.0,0.37,0.01,0.83,0.07,0.4,0.0,0.6,0.0,0.93,,,0.0,,0.0,,0.8,0.3,0.3,0.1,0.6,0.1,0.6,1,1,1,0,1
13789180800.0,13789180800.0,R_2duprGSVnN1Zq4r,1.0,canadian_citizen,68.0,,male,province_manitoba,some_technical_college,0.333,Cost of living,Too much immigration,,,,,,,,,,,,,0.4,0.5,peoples_party_canada,peoples_party_canada,,,,,,peoples_party_canada,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.05,0.37,0.22,0.45,0.22,0.65,0.02,0.39,0.03,0.39,0.3,0.64,0.15,0.34,0.3,,0.3,0.51,,0.1,0.4,0.1,0.5,0.2,0.7,0.5,0,0,0,0,0
13789180800.0,13789180800.0,R_2RPlDjEhnpPKw4F,1.0,canadian_citizen,32.0,,male,province_quebec,master_degree,0.667,Économie,Environnement,,,,,,,,,,,,,0.7,0.7,8.0,bloc_quebecois,bloc_quebecois,,,,,,,,,1.0,,0.333,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0.41,0.31,0.18,0.81,0.21,0.17,0.27,0.18,0.1,0.81,0.16,0.02,0.09,0.16,0.29,0.87,0.07,0.01,0.6,0.4,0.8,0.1,0.4,0.1,0.9,,1,0,0,1,0
13789180800.0,13789180800.0,R_308YVOeH9ic7vC3,1.0,canadian_citizen,42.0,,female,province_alberta,completed_technical_college,,Healthcare & the pipeline,healthcare,,,,,,,,,,,,,0.2,0.5,8.0,8.0,,,,,,,,,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.51,0.28,0.62,0.15,0.4,0.25,0.5,0.2,0.5,0.18,0.33,0.2,0.4,0.3,0.4,,0.26,0.27,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
13789180800.0,13789180800.0,R_2e4MGfWoVujNLN9,1.0,canadian_citizen,67.0,,female,province_ontario,some_technical_college,0.0,,,,,,,,,,,,,,,0.7,0.7,,,,,new_democratic_party,,,,,,,0.5,,0.667,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.65,0.53,0.51,0.52,0.52,0.51,0.58,,0.54,0.52,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
13789180800.0,13789180800.0,R_3en2heZewzsnHhM,1.0,canadian_citizen,72.0,,female,province_ontario,master_degree,0.667,More money in my pocket,,,,,,,,,,,,,,0.8,0.9,conservative_party_canada,,conservative_party_canada,,,,,,,new_democratic_party,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.57,0.84,0.7,0.0,0.58,0.57,0.06,0.81,0.64,0.13,0.11,0.22,0.36,0.68,0.64,,0.41,0.64,0.7,0.9,0.2,0.5,0.8,0.6,0.5,,0,0,0,0,0
13789180800.0,13789180800.0,R_12Pk4pV5jTas9wX,1.0,canadian_citizen,72.0,,female,province_ontario,bachelor_degree,0.667,Climate change,Climate Change,,,,,,,,,,,,,0.8,0.9,green_party_canada,green_party_canada,green_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.77,0.22,0.97,0.27,0.97,0.09,0.79,0.15,0.92,0.48,0.91,0.43,0.61,0.44,0.8,,1.0,0.0,,,,,,,,,1,0,1,1,1
13789180800.0,13789180800.0,R_BE9kstXTB5fLTRn,1.0,canadian_citizen,35.0,,female,province_british_columbia,completed_secondary,0.667,economy,affordable living,,,,,,,,,,,,,0.6,0.8,liberal_party_canada,new_democratic_party,liberal_party_canada,,,,,,,green_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.0,0.0,0.72,0.51,0.73,0.51,0.9,0.0,0.7,0.37,0.7,0.37,0.75,0.08,0.75,,0.75,0.4,,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1,0,1,0,1
13789180800.0,13789180800.0,R_RhrZiwLQVsL6VB7,1.0,canadian_citizen,38.0,,female,province_saskatchewan,some_university,0.333,,,,,,,,,,,,,,,,0.5,,,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,0.333,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,0.23,0.22,0.56,,0.63,,,,,0.52,0.55,0.78,,0.19,0.18,,,,0.7,0.3,0.3,0.2,,0,1,0,0,0
13789180800.0,13789180800.0,R_8ApVXa5lrcgctmV,1.0,canadian_citizen,43.0,,female,province_alberta,completed_secondary,0.333,marijuana,,,,,,,,,,,,,,0.5,0.5,liberal_party_canada,,conservative_party_canada,,,,,,,,,0.75,,0.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.0,0.81,0.51,0.51,0.4,0.51,0.15,0.8,0.43,0.44,0.44,0.45,0.18,0.82,0.51,,0.46,0.51,,0.3,0.8,0.5,0.3,0.5,0.5,0.5,0,0,0,0,0
13789180800.0,13789180800.0,R_73TDpYZDz9ek5Rn,1.0,canadian_citizen,33.0,,male,province_quebec,completed_secondary,0.667,Personne  âgée,,,,,,,,,,,,,,0.7,0.5,conservative_party_canada,,conservative_party_canada,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.31,0.52,0.22,0.05,0.31,0.26,0.27,0.52,0.08,0.22,0.32,0.32,0.23,0.38,0.17,0.17,0.22,0.15,,0.4,0.5,0.1,0.0,0.2,0.2,,1,1,0,0,1
13789180800.0,13789180800.0,R_sRVvOTGdiZkKrw5,1.0,canadian_citizen,32.0,,female,province_british_columbia,master_degree,0.333,Senior poverty,,None,,,,,,,,,,,,0.8,0.7,other,,liberal_party_canada,,,,,,,green_party_canada,,0.75,,0.333,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0.59,0.0,0.0,0.0,0.23,0.1,0.8,0.0,0.82,0.0,0.12,0.0,0.22,0.0,0.0,,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0
13789180800.0,13789180800.0,R_3ReiVTuoYg5lIra,1.0,canadian_citizen,42.0,,female,province_manitoba,completed_secondary,0.0,Jobs,,,,,,,,,,,,,,1.0,1.0,new_democratic_party,,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.76,0.01,0.0,0.0,1.0,0.0,0.78,0.0,0.0,0.0,1.0,,0.64,0.0,,0.0,0.0,1.0,0.0,,0.0,0.8,0,0,1,0,1
13789180800.0,13789180800.0,R_57vXEWxU54At2SJ,1.0,canadian_citizen,71.0,,female,province_saskatchewan,completed_secondary,1.0,Equal rights. Environmental issues addressed,,,,,,,,,,,,,,0.2,0.1,8.0,,,,,,,,,,,0.75,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.94,0.23,,,0.92,,,0.5,,,,,,,,,,,,,,,,,,0.9,1,0,0,0,0
13789180800.0,13789180800.0,R_33jy5QHkv3xHKoH,1.0,canadian_citizen,43.0,,female,province_saskatchewan,some_technical_college,0.333,First nations issues,,,,,,,,,,,,,,0.2,0.8,green_party_canada,,,,,,,,,,,0.25,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.03,0.02,0.82,0.02,0.93,0.01,0.01,0.0,0.82,0.0,0.91,0.0,0.0,0.0,0.81,,0.91,0.0,,,,,,,,0.5,0,0,1,0,1
13789180800.0,13789180800.0,R_3FWr0nHY0KSkvrN,1.0,canadian_citizen,81.0,,female,province_ontario,completed_secondary,0.667,Student considerations,,,,,,,,,,,,,,0.7,0.7,liberal_party_canada,,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0.81,0.69,0.4,0.03,0.08,0.18,0.8,0.65,0.65,0.13,0.35,0.13,0.74,0.56,0.18,,0.14,0.21,0.0,0.1,0.9,0.4,0.5,0.5,0.6,,1,0,1,0,0
13789180800.0,13789180800.0,R_1K7vZrIgEdu4B8v,1.0,canadian_citizen,71.0,,female,province_manitoba,bachelor_degree,0.333,Human rights,,,,,,,,,,,,,,0.6,0.8,green_party_canada,,green_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.67,0.0,0.8,0.51,1.0,0.0,0.69,0.0,0.83,0.51,1.0,0.0,0.28,0.0,0.64,,1.0,0.0,0.0,0.3,1.0,0.2,0.5,0.0,1.0,,1,0,1,0,1
13789180800.0,13789180800.0,R_1QGhRsDxkYr2vZj,1.0,canadian_citizen,78.0,,male,province_ontario,completed_secondary,0.667,,Jobs,,,,,,,,,,,,,0.5,0.5,,liberal_party_canada,liberal_party_canada,,,,,,,,,0.75,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.8,0.5,0.47,0.47,0.48,0.66,0.71,0.45,0.46,0.46,0.48,0.44,,,,,,,,0.7,0.5,0.4,0.5,0.4,0.5,,0,0,0,0,0
13789180800.0,13789180800.0,R_1qWWAkCrB651fCQ,1.0,canadian_citizen,29.0,,male,province_quebec,completed_secondary,0.667,economy,,,,,,,,,,,,,,0.8,0.8,conservative_party_canada,,conservative_party_canada,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.61,0.81,,0.3,0.58,0.12,0.62,0.72,0.71,0.31,0.65,0.14,0.62,0.73,,,0.55,0.26,,0.7,0.8,0.4,0.3,0.2,,0.7,0,1,1,0,1
