id_respondent,tech_date_response,tech_language_survey,op_internet_voting,behav_internet_voting_intent,op_internet_voting_confidence,op_coercion_concern,op_privacy_concern,op_fraud_concern,op_turnout_increase,op_voting_ease,op_accuracy_improvement,ses_age_group,ses_gender,ses_region
27934981973,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,35-44,male,montreal
81303145914,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,65+,male,chaudiere_appalaches
64650464251,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,,35-44,female,outaouais
30185211399,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,capitale_nationale
55349066045,2019-09-21,french,0.0,0.0,0.333,0.333,0.0,0.667,0.0,0.0,0.333,55-64,male,chaudiere_appalaches
65498846496,2019-09-21,french,0.0,0.0,0.0,0.667,0.333,0.333,0.0,0.0,0.333,35-44,female,montreal
76182070212,2019-09-21,english,1.0,1.0,1.0,0.333,1.0,1.0,0.333,0.333,,55-64,female,cote_nord
80135736615,2019-09-21,french,0.667,0.0,0.0,0.0,0.333,0.667,0.667,0.333,1.0,25-34,male,capitale_nationale
88744294582,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.0,65+,male,outaouais
54973181011,2019-09-21,french,1.0,1.0,1.0,0.667,1.0,1.0,0.667,1.0,1.0,65+,female,estrie
31726238233,2019-09-21,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55-64,male,bas_saint_laurent
93199366587,2019-09-21,french,0.667,0.667,0.667,1.0,0.667,0.667,0.333,0.333,0.667,65+,male,chaudiere_appalaches
77026246483,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.333,35-44,male,laval
37296866099,2019-09-21,french,0.0,0.0,0.333,0.333,0.0,1.0,0.333,0.333,0.333,55-64,female,mauricie
79760214015,2019-09-21,english,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65+,male,outaouais
33535251631,2019-09-21,french,0.0,0.0,0.0,0.333,0.333,0.667,0.0,0.0,0.333,45-54,female,outaouais
41834556726,2019-09-21,french,0.333,0.333,0.333,0.0,1.0,1.0,0.333,0.333,0.333,55-64,male,capitale_nationale
98597822452,2019-09-21,french,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,35-44,male,capitale_nationale
71205651477,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,55-64,female,nord_du_quebec
37246177689,2019-09-21,french,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.0,0.0,65+,female,abitibi_temiscamingue
49178935203,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,45-54,male,chaudiere_appalaches
89789226781,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,cote_nord
74462335440,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.667,0.333,0.0,1.0,65+,male,cote_nord
29454029326,2019-09-21,english,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35-44,female,cote_nord
98966899616,2019-09-21,french,0.667,0.667,0.667,0.333,0.667,1.0,0.333,0.333,,55-64,female,outaouais
51589151974,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,cote_nord
94607343372,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,female,outaouais
50605440282,2019-09-21,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.667,45-54,female,chaudiere_appalaches
15163718768,2019-09-21,french,0.0,0.0,0.333,0.0,0.333,0.667,0.0,0.333,0.333,25-34,male,nord_du_quebec
74888366400,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.667,18-24,male,cote_nord
54579476239,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-24,male,capitale_nationale
55552767517,2019-09-21,french,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.667,55-64,male,cote_nord
45474139691,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,cote_nord
47306886045,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.667,18-24,female,chaudiere_appalaches
70923991047,2019-09-21,french,0.0,0.333,0.333,0.333,0.333,0.333,0.0,0.0,0.333,18-24,male,cote_nord
37825411996,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,45-54,female,outaouais
73685937469,2019-09-21,english,1.0,0.667,0.667,1.0,0.667,1.0,0.333,0.333,0.333,45-54,male,cote_nord
13244569215,2019-09-21,french,0.333,0.333,0.333,0.333,0.333,0.333,0.0,0.0,0.333,65+,male,chaudiere_appalaches
28593173565,2019-09-21,english,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,cote_nord
60536844007,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.333,35-44,male,capitale_nationale
87361070479,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,female,capitale_nationale
51966975512,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,estrie
96503063096,2019-09-21,french,1.0,1.0,1.0,0.333,1.0,1.0,,,1.0,55-64,female,capitale_nationale
12624580873,2019-09-21,french,1.0,0.333,0.667,0.333,0.333,0.667,0.333,0.0,1.0,65+,female,cote_nord
50695945649,2019-09-21,french,0.333,0.333,0.333,0.667,0.0,0.667,0.0,0.0,0.333,35-44,female,outaouais
92554495101,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.333,35-44,male,saguenay_lac_saint_jean
22169040233,2019-09-21,french,1.0,1.0,1.0,1.0,0.667,0.667,0.667,0.667,1.0,25-34,male,monteregie
84373042782,2019-09-21,french,1.0,1.0,1.0,0.667,0.333,1.0,0.667,1.0,1.0,25-34,female,outaouais
75529443499,2019-09-21,french,0.0,0.0,0.0,0.333,0.667,0.333,0.0,0.0,0.667,55-64,male,cote_nord
63848554991,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,,,0.333,0.667,65+,male,capitale_nationale
83101968982,2019-09-21,french,1.0,0.0,0.667,0.667,0.667,1.0,0.333,0.0,1.0,45-54,male,outaouais
19402492436,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,35-44,male,outaouais
92517982365,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.333,35-44,male,outaouais
22200212979,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,25-34,male,outaouais
15402561060,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,65+,male,outaouais
52747843095,2019-09-21,french,0.0,0.0,0.667,0.0,0.0,0.667,0.333,0.0,0.667,25-34,female,laval
95440696380,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,chaudiere_appalaches
43277056861,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,female,outaouais
59531894157,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,,male,centre_du_quebec
86893118276,2019-09-21,french,0.333,0.333,0.333,0.0,0.333,0.333,0.0,0.0,0.333,45-54,female,estrie
22633361887,2019-09-21,french,0.333,0.333,0.333,0.0,0.0,0.667,0.0,0.0,0.667,35-44,female,outaouais
52154466749,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.333,35-44,female,monteregie
96632634591,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,45-54,female,abitibi_temiscamingue
63357385707,2019-09-21,french,0.667,0.667,0.667,0.667,0.667,1.0,0.333,0.333,1.0,25-34,,capitale_nationale
67639975700,2019-09-21,french,0.333,0.333,0.333,0.0,0.667,1.0,0.333,0.0,1.0,55-64,male,nord_du_quebec
85572593569,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,female,cote_nord
48105732021,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,male,saguenay_lac_saint_jean
86780994194,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18-24,female,capitale_nationale
90475812278,2019-09-21,french,0.0,0.0,0.333,0.333,0.667,1.0,0.667,0.0,0.333,35-44,male,cote_nord
56429141212,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,45-54,male,capitale_nationale
76640764933,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,capitale_nationale
42033744381,2019-09-21,french,1.0,1.0,0.667,0.0,0.667,1.0,1.0,1.0,1.0,55-64,male,centre_du_quebec
61727874456,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,35-44,male,outaouais
28846498902,2019-09-21,french,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.0,0.333,55-64,male,chaudiere_appalaches
52147362072,2019-09-21,french,0.667,0.667,0.667,0.0,0.0,0.667,0.333,0.667,0.667,65+,male,cote_nord
69120920780,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,45-54,female,capitale_nationale
91269694182,2019-09-21,french,0.0,0.333,0.333,0.0,0.0,0.667,0.0,0.333,1.0,25-34,female,outaouais
82963168226,2019-09-21,french,0.667,0.667,0.667,0.0,0.667,0.667,0.667,0.333,0.667,35-44,female,capitale_nationale
22711663314,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,45-54,male,centre_du_quebec
50524095541,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,45-54,female,capitale_nationale
45558851650,2019-09-21,french,0.667,0.667,,0.0,0.667,0.667,0.667,0.333,0.667,65+,male,bas_saint_laurent
33315592262,2019-09-21,french,0.333,0.333,0.0,0.0,0.333,0.333,0.667,0.333,0.333,45-54,female,capitale_nationale
65970878813,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,outaouais
92473122248,2019-09-21,english,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0,0.333,55-64,male,cote_nord
69393385087,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,female,laval
54585923804,2019-09-21,french,1.0,1.0,0.667,,0.667,0.667,0.667,0.667,0.667,,male,cote_nord
56025994489,2019-09-21,french,0.333,0.333,0.333,0.0,0.333,0.667,0.333,0.0,0.333,55-64,male,capitale_nationale
65182611245,2019-09-21,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55-64,male,abitibi_temiscamingue
32553035829,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,18-24,male,montreal
15410924699,2019-09-21,french,1.0,0.667,0.667,0.667,0.667,0.667,1.0,0.667,1.0,18-24,male,capitale_nationale
89722452085,2019-09-21,french,0.0,0.0,0.0,1.0,0.333,1.0,0.0,0.0,0.0,65+,female,centre_du_quebec
27662194068,2019-09-21,french,0.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.333,45-54,female,capitale_nationale
93100128187,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,55-64,female,outaouais
56585688244,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,montreal
69139356788,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,outaouais
85684023002,2019-09-21,french,1.0,0.667,0.667,0.667,1.0,1.0,0.333,0.667,0.667,65+,male,capitale_nationale
30820152699,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.333,35-44,female,montreal
86325167320,2019-09-21,french,1.0,1.0,1.0,0.667,1.0,1.0,0.333,0.667,1.0,45-54,male,cote_nord
87125690356,2019-09-21,english,1.0,1.0,1.0,1.0,1.0,1.0,0.667,,,55-64,male,nord_du_quebec
26738061293,2019-09-21,english,0.333,0.333,0.333,0.0,0.667,0.667,0.0,0.0,1.0,55-64,male,cote_nord
66963643110,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,1.0,65+,female,outaouais
17320969609,2019-09-21,french,0.667,1.0,0.667,0.667,0.0,1.0,0.667,0.333,1.0,65+,male,cote_nord
42400287780,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,65+,male,centre_du_quebec
20736961694,2019-09-21,english,0.667,1.0,0.667,0.667,1.0,1.0,0.667,0.667,1.0,45-54,male,cote_nord
27859427913,2019-09-21,french,0.333,0.333,,0.0,0.333,0.333,0.333,0.333,0.333,35-44,female,cote_nord
89193228744,2019-09-21,french,0.333,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,65+,male,chaudiere_appalaches
66333638984,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,female,chaudiere_appalaches
94314999864,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,female,outaouais
47594742354,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,35-44,male,outaouais
78848331058,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,45-54,female,monteregie
69606885256,2019-09-21,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,45-54,male,
52975678505,2019-09-21,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,55-64,female,cote_nord
73723152741,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,35-44,male,cote_nord
63191484302,2019-09-21,french,0.333,0.333,0.333,0.667,0.333,1.0,0.0,0.0,0.667,65+,male,capitale_nationale
54841357180,2019-09-21,french,1.0,,1.0,1.0,1.0,1.0,0.333,0.667,1.0,18-24,male,capitale_nationale
94630953102,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,,65+,female,nord_du_quebec
89033679136,2019-09-21,french,0.333,0.0,0.333,0.333,0.667,0.667,0.0,0.333,0.333,25-34,female,centre_du_quebec
62702751698,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,cote_nord
81175730013,2019-09-21,french,0.667,0.333,0.667,0.0,0.333,0.667,0.0,0.333,0.667,55-64,male,nord_du_quebec
58134187119,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,outaouais
83178738527,2019-09-21,english,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,65+,female,nord_du_quebec
19547749036,2019-09-21,english,0.0,0.0,0.0,0.667,0.667,1.0,0.0,0.0,0.0,45-54,female,cote_nord
72889232445,2019-09-21,english,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,cote_nord
76923640765,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,female,capitale_nationale
50388156319,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,35-44,female,centre_du_quebec
96307115836,2019-09-21,french,1.0,0.333,0.667,0.333,0.333,1.0,0.333,0.333,0.667,55-64,female,capitale_nationale
86056527093,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,bas_saint_laurent
67299378967,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65+,male,centre_du_quebec
90745837887,2019-09-21,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.667,1.0,,male,nord_du_quebec
38139950627,2019-09-21,french,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,male,cote_nord
35777911285,2019-09-21,english,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,35-44,female,nord_du_quebec
32880974524,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,female,nord_du_quebec
56518489514,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,capitale_nationale
48190980311,2019-09-21,french,1.0,1.0,1.0,0.667,0.667,1.0,0.667,0.667,1.0,65+,male,outaouais
57706255367,2019-09-21,french,1.0,0.667,1.0,0.333,0.333,1.0,0.333,0.333,1.0,18-24,female,outaouais
97669676961,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,55-64,male,outaouais
56871458827,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.333,35-44,female,capitale_nationale
28679663035,2019-09-21,english,0.0,0.0,0.333,1.0,1.0,1.0,0.0,0.0,0.667,55-64,female,cote_nord
56834373439,2019-09-21,french,0.0,0.0,0.333,0.333,0.0,0.667,0.0,0.0,0.333,45-54,male,cote_nord
24858244252,2019-09-21,french,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,55-64,male,capitale_nationale
65454461723,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,25-34,male,cote_nord
61810351005,2019-09-21,english,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,18-24,male,cote_nord
48379695538,2019-09-21,french,0.333,0.333,,0.0,0.0,0.667,0.0,0.333,,35-44,female,capitale_nationale
69912841273,2019-09-21,french,0.667,0.333,0.667,1.0,1.0,1.0,0.333,0.0,0.667,55-64,female,bas_saint_laurent
49657043768,2019-09-21,french,1.0,0.333,0.333,1.0,0.333,0.667,0.667,0.667,1.0,65+,male,chaudiere_appalaches
16166725225,2019-09-21,french,1.0,1.0,1.0,0.667,0.0,1.0,0.667,1.0,1.0,65+,male,mauricie
39608147082,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,outaouais
79609689794,2019-09-21,french,0.333,0.0,0.333,0.333,0.333,0.667,0.333,0.0,0.0,55-64,female,bas_saint_laurent
42212860837,2019-09-21,french,0.0,0.0,,0.333,0.0,1.0,0.0,0.0,1.0,18-24,male,montreal
76151430399,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,35-44,female,chaudiere_appalaches
89176663839,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,45-54,female,montreal
61893840673,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,35-44,male,capitale_nationale
85760649418,2019-09-21,english,1.0,1.0,1.0,0.667,0.667,1.0,0.667,1.0,1.0,25-34,female,cote_nord
35359717156,2019-09-21,french,0.333,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.667,65+,male,cote_nord
87899437532,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,35-44,female,mauricie
16500683838,2019-09-21,french,0.333,0.333,0.333,0.333,0.333,0.667,0.0,0.0,0.667,65+,female,chaudiere_appalaches
11439520478,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,45-54,female,outaouais
57600478049,2019-09-21,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,female,capitale_nationale
33039164144,2019-09-21,french,1.0,1.0,1.0,0.667,1.0,1.0,0.333,1.0,1.0,55-64,male,chaudiere_appalaches
44759062431,2019-09-21,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,55-64,male,outaouais
40996624474,2019-09-21,french,0.333,0.333,0.333,0.667,0.667,0.0,0.0,0.0,0.333,,male,saguenay_lac_saint_jean
37091539329,2019-09-21,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.667,55-64,male,montreal
32164338956,2019-09-21,french,0.0,0.333,0.0,0.0,0.333,0.333,0.333,0.0,0.333,55-64,male,chaudiere_appalaches
35105260457,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,capitale_nationale
84027744013,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,18-24,male,outaouais
69788171843,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,65+,male,chaudiere_appalaches
47875956040,2019-09-21,french,0.333,0.333,,0.333,0.333,0.667,0.0,0.0,,65+,female,capitale_nationale
14797445759,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,18-24,female,chaudiere_appalaches
69827957776,2019-09-21,french,0.667,0.667,,0.0,0.333,0.667,0.667,0.333,0.667,65+,female,cote_nord
81436779993,2019-09-21,french,0.333,0.333,0.333,0.0,0.0,0.667,0.0,0.333,0.333,65+,male,chaudiere_appalaches
42522580296,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.333,55-64,male,chaudiere_appalaches
84831420388,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,55-64,female,saguenay_lac_saint_jean
87243862158,2019-09-21,french,0.333,0.333,0.333,0.0,0.0,0.667,0.0,0.0,0.0,35-44,female,saguenay_lac_saint_jean
46651895205,2019-09-21,french,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,cote_nord
45780865283,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,monteregie
56722741464,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,18-24,male,montreal
60207420035,2019-09-21,french,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.0,0.667,35-44,female,montreal
78150259642,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,nord_du_quebec
95653252062,2019-09-21,french,0.333,0.333,0.333,0.0,0.0,0.667,0.0,0.0,0.667,45-54,male,cote_nord
88845965101,2019-09-21,french,1.0,1.0,1.0,1.0,0.333,1.0,1.0,1.0,1.0,25-34,female,cote_nord
65352391445,2019-09-21,french,1.0,0.667,0.667,0.0,1.0,1.0,,,,35-44,male,nord_du_quebec
46208215851,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,capitale_nationale
73210444968,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,female,abitibi_temiscamingue
39750111950,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,outaouais
47639363918,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,nord_du_quebec
79437976514,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.333,0.333,55-64,male,nord_du_quebec
58198950245,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.667,45-54,female,centre_du_quebec
71964636103,2019-09-21,french,0.667,0.333,0.667,0.333,0.333,0.667,0.667,0.333,0.667,65+,male,chaudiere_appalaches
57192123194,2019-09-21,french,0.333,0.0,1.0,0.0,0.333,1.0,0.333,0.333,0.667,25-34,male,outaouais
49162138879,2019-09-21,french,1.0,1.0,1.0,0.333,0.333,1.0,0.667,0.667,1.0,55-64,female,mauricie
76107024201,2019-09-21,french,0.333,0.0,0.333,0.0,0.333,0.333,0.333,0.0,0.667,65+,male,cote_nord
90301988283,2019-09-21,french,1.0,1.0,1.0,1.0,0.667,1.0,0.667,,1.0,65+,female,cote_nord
31529340181,2019-09-21,french,0.333,0.333,0.333,0.0,0.333,0.333,0.0,0.0,0.333,55-64,male,outaouais
88904170912,2019-09-21,french,0.0,0.0,,,,,,,,18-24,female,nord_du_quebec
23541074926,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,65+,male,montreal
43610461483,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,55-64,male,capitale_nationale
21076961213,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,,female,outaouais
82305370585,2019-09-21,french,1.0,1.0,0.667,0.0,0.333,1.0,0.667,0.667,0.667,55-64,female,cote_nord
45995769127,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,cote_nord
13303735862,2019-09-21,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35-44,female,abitibi_temiscamingue
58402783079,2019-09-21,french,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,65+,male,montreal
22703116279,2019-09-21,french,0.333,0.667,0.333,1.0,1.0,1.0,0.667,0.667,1.0,55-64,male,cote_nord
49127087167,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,55-64,male,nord_du_quebec
59841176473,2019-09-21,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.667,65+,male,capitale_nationale
56019174564,2019-09-21,french,0.333,0.333,,0.0,0.0,0.333,0.333,0.0,,18-24,female,outaouais
67706290551,2019-09-21,french,0.333,0.333,0.667,0.333,0.0,1.0,0.0,0.0,0.333,35-44,male,chaudiere_appalaches
75828943509,2019-09-21,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,18-24,male,montreal
95425821995,2019-09-21,french,1.0,1.0,1.0,0.667,0.667,1.0,0.667,0.667,1.0,55-64,male,outaouais
98639528884,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,65+,male,capitale_nationale
52052923087,2019-09-21,french,0.333,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.333,45-54,male,cote_nord
21992737369,2019-09-21,french,0.0,0.0,0.0,0.667,0.0,0.667,0.0,0.0,0.0,35-44,male,nord_du_quebec
44842692949,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,1.0,55-64,female,saguenay_lac_saint_jean
39438011766,2019-09-21,french,0.333,0.333,0.333,0.0,0.333,1.0,0.0,0.0,0.667,45-54,female,capitale_nationale
77862838442,2019-09-21,french,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25-34,female,cote_nord
65010146199,2019-09-21,french,0.333,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.333,65+,male,capitale_nationale
24948560028,2019-09-21,french,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.667,55-64,male,chaudiere_appalaches
81901347805,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,female,lanaudiere
52936335020,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,65+,female,outaouais
13924762287,2019-09-21,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,outaouais
18824011266,2019-09-21,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,55-64,male,nord_du_quebec
12757279121,2019-09-21,french,0.667,0.667,0.667,1.0,1.0,1.0,0.667,0.667,0.667,65+,male,cote_nord
