id_respondent,weight_main,ses_gender,ses_age,ses_age_category,ses_language,ses_ethnicity,ses_education,ses_income_household,ses_occupation,ses_region,ses_born_canada,ses_marital_status,ses_union_member,ses_household_size,ses_homeowner,ses_children_home,ses_religion,ses_religiosity,ses_region_administrative,tech_sample_type,ses_spouse_union_member,op_interest_politics,op_follow_campaign,op_care_election_outcome,op_satisfaction_democracy,op_trust_government,op_politics_too_complicated,behav_vote_turnout_2007,behav_vote_choice_provincial,behav_vote_choice_federal,behav_vote_certainty,behav_vote_decision_timing,behav_vote_considered_other_party,behav_campaign_interest,behav_vote_frequency,behav_contacted_by_party,behav_tried_convince_others,behav_attended_political_events,behav_political_donation,behav_signed_petition,behav_boycott_products,behav_protest_participation,behav_union_household,behav_party_identification_provincial,behav_party_identification_federal,op_rating_leader_1,op_rating_leader_2,op_rating_leader_3,op_rating_leader_4,op_rating_leader_5,op_rating_entity_1,op_rating_entity_2,op_rating_entity_3,op_rating_entity_4,op_rating_entity_5,op_rating_institution_1,op_rating_institution_2,op_sovereignty,op_referendum_vote,op_referendum_certainty,op_issue_position_1,op_issue_position_2,op_issue_position_3,op_attitude_1,op_attitude_2,op_voting_duty,op_attitude_4,op_government_responsiveness,op_mps_lose_touch,op_attitude_7,op_attitude_8,op_government_intervention,op_left_right_position,op_redistribution,op_environment_economy,op_attitude_minorities,op_immigration_level,op_attitude_13,op_attitude_14,op_attitude_15,op_attitude_16,op_attitude_17,op_issue_importance_1,op_issue_importance_2,op_issue_importance_3
955,0.2516313791275024,female,46.0,45_54,french,other_european,graduate,80k_to_100k,employed,3,1.0,divorced_separated,1.0,3_4_persons,0.0,children_under_18,protestant,0.5,monteregie,type_1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,ndp,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.33,1.0,adq,conservative,0.5,0.8,0.8,0.5,0.8,0.6,0.7,0.85,0.6,0.6,0.4,0.6,0.0,1.0,1.0,0.67,0.67,0.33,1.0,0.67,1.0,1.0,0.67,0.33,0.33,0.33,,0.8,0.8,0.8,0.8,0.6,0.8,0.8,,,0.6,0.67,0.67,0.67
956,0.3281298279762268,male,32.0,25_34,french,canadian_quebecois,graduate,,employed,3,1.0,widowed,1.0,3_4_persons,0.0,no_children,protestant,0.5,other_regions,type_1,,0.67,0.67,0.67,0.33,0.67,0.33,1.0,adq,liberal,0.67,1.0,0.67,,1.0,1.0,1.0,0.33,0.0,0.0,1.0,0.67,0.0,pq,ndp,0.55,0.5,0.7,0.3,0.25,0.55,0.5,0.7,0.2,0.75,0.5,0.6,0.0,0.0,0.67,0.67,0.67,0.0,0.33,0.67,1.0,0.0,0.33,0.67,0.33,0.67,1.0,0.8,0.6,0.2,,0.8,0.8,0.8,,,0.8,1.0,0.67,0.67
957,1.6677639484405518,male,66.0,65_plus,french,canadian_quebecois,bachelor,20k_to_40k,self_employed,1,1.0,single,0.0,5_plus_persons,1.0,children_18_plus,catholic,0.5,quebec_city,type_1,,0.67,1.0,0.33,1.0,0.67,0.33,1.0,pq,ndp,0.0,0.5,0.67,0.67,0.5,0.0,0.33,0.67,0.0,,0.0,0.67,0.0,other,bloc,0.4,0.3,0.2,0.2,0.5,0.2,0.2,0.6,0.4,0.6,0.2,0.4,1.0,1.0,0.0,0.67,0.33,0.33,0.33,1.0,1.0,0.33,0.67,1.0,0.67,0.67,0.6,1.0,1.0,0.2,0.2,1.0,1.0,1.0,0.6,0.6,0.6,1.0,1.0,0.67
958,0.2516313791275024,female,49.0,45_54,french,canadian_quebecois,college_cegep,20k_to_40k,employed,3,1.0,divorced_separated,1.0,2_persons,1.0,children_18_plus,protestant,0.5,other_regions,type_1,,0.67,0.67,0.33,0.67,1.0,0.33,1.0,,liberal,0.67,1.0,0.67,0.0,1.0,0.67,0.67,0.67,1.0,,1.0,0.67,1.0,pq,liberal,0.7,0.8,0.5,,0.7,0.7,0.9,0.7,0.5,0.6,0.4,0.7,1.0,1.0,0.67,0.67,1.0,0.33,0.67,0.33,1.0,0.33,0.67,0.67,0.67,0.0,1.0,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.83
959,0.3281298279762268,male,34.0,25_34,french,canadian_quebecois,college_cegep,40k_to_60k,employed,12,1.0,divorced_separated,1.0,5_plus_persons,0.0,children_under_18,other_christian,0.5,quebec_city,type_1,,1.0,1.0,0.67,0.67,0.33,0.33,1.0,adq,liberal,0.33,0.75,1.0,0.67,0.5,0.33,0.67,0.33,0.0,0.0,0.0,0.67,1.0,adq,liberal,0.5,0.5,0.7,0.0,0.3,0.5,0.6,0.7,0.1,,0.4,0.8,0.0,1.0,0.0,0.67,0.33,0.33,0.33,1.0,0.33,0.33,1.0,1.0,0.33,0.0,0.6,1.0,1.0,0.6,1.0,0.6,0.8,0.8,0.6,0.6,0.6,0.67,0.67,0.67
960,0.212483525276184,female,59.0,55_64,french,canadian_quebecois,college_cegep,80k_to_100k,self_employed,3,1.0,divorced_separated,0.0,3_4_persons,1.0,no_children,other_christian,0.5,quebec_city,type_1,,1.0,1.0,1.0,1.0,0.67,1.0,1.0,plq,ndp,0.67,1.0,0.67,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.33,1.0,adq,green,0.02,0.03,0.8,0.5,0.5,0.02,0.03,0.85,0.25,0.4,0.2,0.6,0.0,1.0,0.33,0.67,0.67,0.33,0.67,0.33,1.0,1.0,0.67,0.33,0.67,0.33,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
961,2.218165874481201,female,77.0,65_plus,other,other,high_school,,self_employed,16,,widowed,0.0,1_person,1.0,children_under_18,,,,type_1,1.0,1.0,1.0,0.33,1.0,,1.0,1.0,plq,other,,1.0,1.0,,0.5,1.0,1.0,0.33,1.0,0.0,1.0,0.33,0.0,,,0.5,0.4,0.4,,0.6,0.3,0.3,0.4,,,0.2,,,,0.0,,1.0,0.33,0.33,1.0,0.33,0.67,0.67,0.67,0.67,0.0,,,,,,,0.8,0.8,,,,0.0,,0.17
962,0.6555481553077698,female,51.0,45_54,french,canadian_quebecois,bachelor,over_150k,employed,6,1.0,widowed,1.0,3_4_persons,0.0,children_under_18,protestant,0.5,,type_1,,1.0,1.0,0.67,1.0,0.67,0.67,1.0,adq,conservative,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,1.0,1.0,0.33,1.0,,,0.1,0.7,0.6,0.4,0.25,0.0,0.6,0.6,0.45,0.1,0.7,0.6,0.0,1.0,0.67,0.67,1.0,0.67,0.33,0.33,1.0,0.0,0.67,0.67,0.67,0.0,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.6,0.17,0.83,0.67
963,0.7705016136169434,female,60.0,55_64,french,canadian_quebecois,college_cegep,,self_employed,17,1.0,divorced_separated,1.0,5_plus_persons,1.0,children_18_plus,,,other_regions,type_1,0.0,1.0,1.0,0.67,1.0,0.67,0.0,1.0,plq,ndp,0.0,1.0,1.0,0.0,0.5,0.67,0.67,0.67,,,0.0,0.67,0.0,pq,ndp,0.5,0.5,0.5,,,0.5,0.5,0.75,0.25,,0.75,0.5,1.0,1.0,0.0,0.67,0.0,1.0,0.33,0.0,0.33,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.8,,1.0,0.6,1.0,0.0,0.67
964,0.9654632806777954,male,58.0,55_64,french,canadian_quebecois,graduate,40k_to_60k,employed,7,1.0,single,,2_persons,1.0,children_18_plus,catholic,0.5,montreal,type_1,,1.0,1.0,0.67,0.67,0.33,0.67,1.0,adq,liberal,0.33,0.75,0.67,0.33,1.0,0.67,0.67,0.33,0.0,0.0,1.0,0.67,1.0,plq,ndp,0.8,0.6,0.8,0.7,,0.8,0.6,0.7,,,0.6,0.7,0.0,1.0,0.33,0.67,0.67,0.67,0.33,0.33,1.0,0.67,0.67,0.67,0.67,0.33,1.0,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,0.6,0.6,1.0,0.67,1.0
965,0.7738205194473267,male,64.0,55_64,french,canadian_quebecois,high_school,60k_to_80k,employed,14,1.0,common_law,0.0,2_persons,1.0,children_under_18,other_christian,0.5,quebec_city,type_1,,1.0,1.0,1.0,0.67,1.0,0.67,1.0,adq,conservative,0.67,1.0,1.0,0.0,0.5,1.0,1.0,0.33,1.0,0.0,1.0,0.33,1.0,adq,liberal,0.5,0.5,0.7,0.1,0.0,0.4,0.3,0.75,0.2,0.0,0.2,0.7,0.0,1.0,0.0,0.67,0.33,0.67,0.67,1.0,1.0,0.67,1.0,0.33,0.67,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.67,0.67,0.67
966,0.3281298279762268,male,27.0,25_34,french,canadian_quebecois,bachelor,under_20k,retired,3,1.0,widowed,0.0,3_4_persons,0.0,children_18_plus,other_christian,1.0,quebec_city,type_1,,1.0,0.67,0.33,0.67,1.0,0.67,1.0,plq,bloc,0.33,0.5,0.33,0.33,0.5,0.0,0.67,0.67,1.0,0.0,0.0,1.0,1.0,adq,liberal,0.8,0.6,0.95,0.2,0.2,0.8,0.8,0.95,0.2,0.2,0.1,0.99,0.0,1.0,0.33,1.0,0.67,0.33,1.0,1.0,1.0,0.67,1.0,0.67,0.67,0.33,0.6,0.8,1.0,0.2,0.8,0.6,0.6,0.8,0.6,1.0,0.6,1.0,0.67,0.83
967,0.3372038602828979,male,42.0,35_44,french,other_european,high_school,20k_to_40k,employed,3,1.0,widowed,1.0,5_plus_persons,0.0,both,,,monteregie,type_1,0.0,0.67,1.0,0.33,1.0,1.0,0.0,0.0,plq,other,0.33,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,,0.0,0.67,1.0,,,0.0,0.0,0.0,0.0,0.0,0.04,0.43,0.04,0.05,,0.0,0.1,1.0,0.0,0.0,0.0,1.0,1.0,0.67,1.0,1.0,0.0,0.67,0.33,1.0,0.67,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,0.67,0.67
968,0.3281298279762268,male,27.0,25_34,french,canadian_quebecois,college_cegep,20k_to_40k,employed,3,1.0,divorced_separated,1.0,5_plus_persons,0.0,no_children,other_christian,0.5,quebec_city,type_1,,1.0,1.0,0.67,0.67,1.0,0.67,1.0,plq,conservative,0.67,0.0,1.0,1.0,0.5,1.0,1.0,0.33,1.0,0.0,1.0,0.67,1.0,adq,liberal,0.7,0.4,0.8,0.1,0.6,0.4,0.5,0.9,0.05,0.05,0.6,0.9,0.0,1.0,0.0,1.0,0.67,0.33,0.67,1.0,1.0,0.33,1.0,0.33,1.0,0.0,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.67,0.67
969,0.6555481553077698,female,50.0,45_54,french,canadian_quebecois,graduate,,employed,6,1.0,widowed,1.0,5_plus_persons,0.0,no_children,,,,type_1,1.0,1.0,0.0,0.0,1.0,1.0,0.33,1.0,adq,liberal,0.33,,0.33,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.6,0.5,0.0,,,0.67,0.67,0.33,0.67,,1.0,0.0,0.0,0.67,0.33,0.33,,0.6,,1.0,0.6,0.6,,0.6,,,,0.17,0.17,0.67
970,1.022304654121399,female,50.0,45_54,french,canadian_quebecois,high_school,under_20k,student,9,1.0,divorced_separated,0.0,2_persons,1.0,children_18_plus,protestant,0.5,monteregie,type_1,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,plq,other,1.0,1.0,1.0,0.67,,1.0,0.67,0.33,1.0,1.0,1.0,0.33,1.0,,,0.0,0.02,0.03,,,0.04,0.06,0.08,,,0.5,0.4,0.0,,,1.0,1.0,1.0,0.67,0.0,1.0,0.0,0.0,0.0,0.67,0.33,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.67,0.67,0.67
971,1.3116263151168823,female,65.0,55_64,french,canadian_quebecois,bachelor,40k_to_60k,self_employed,11,1.0,divorced_separated,1.0,3_4_persons,1.0,children_under_18,other_christian,1.0,quebec_city,type_1,,1.0,1.0,1.0,0.67,0.67,0.67,1.0,plq,ndp,0.33,1.0,1.0,0.67,0.5,0.67,1.0,0.33,1.0,0.0,1.0,0.67,1.0,adq,liberal,0.25,0.1,0.9,0.8,0.5,0.3,0.1,0.99,0.8,0.7,0.3,0.7,0.0,1.0,0.33,0.67,0.67,0.0,0.67,1.0,1.0,0.67,0.33,1.0,0.33,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
972,1.049834966659546,female,60.0,55_64,french,canadian_quebecois,high_school,40k_to_60k,employed,26,1.0,common_law,0.0,2_persons,1.0,no_children,other_christian,0.0,other_regions,type_1,,1.0,0.67,0.67,0.67,1.0,1.0,1.0,plq,ndp,0.0,0.75,0.67,0.33,,1.0,1.0,0.33,1.0,0.0,0.0,0.33,0.0,plq,ndp,0.5,0.2,0.6,,,0.5,0.3,,,,0.7,0.75,1.0,0.0,0.33,0.67,0.67,0.67,0.33,1.0,0.33,0.67,0.67,0.33,0.0,0.33,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
973,2.664950370788574,male,23.0,18_24,french,canadian_quebecois,bachelor,60k_to_80k,,15,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,protestant,0.0,other_regions,type_1,,1.0,1.0,0.0,1.0,0.67,0.33,1.0,qs,ndp,1.0,0.5,0.67,0.67,0.5,0.0,0.33,0.67,1.0,,1.0,0.33,1.0,adq,liberal,0.75,0.6,0.8,0.1,0.6,0.7,0.5,0.8,0.3,0.5,0.5,0.5,0.0,1.0,0.67,0.67,0.67,0.33,0.33,0.33,1.0,0.0,1.0,1.0,1.0,0.67,0.6,0.8,1.0,0.2,0.4,0.6,0.6,0.8,0.6,0.8,0.6,0.67,0.33,0.83
974,1.136325120925903,female,72.0,65_plus,english,canadian_quebecois,high_school,20k_to_40k,self_employed,15,,widowed,1.0,1_person,1.0,children_under_18,catholic,0.5,montreal,type_1,,1.0,0.67,1.0,1.0,0.67,0.67,1.0,plq,ndp,1.0,1.0,0.67,1.0,0.5,0.67,0.33,0.33,1.0,0.0,0.0,0.67,1.0,plq,ndp,0.8,0.1,0.5,0.2,0.4,0.4,0.1,0.6,0.2,0.25,0.5,0.4,0.0,1.0,0.0,0.67,1.0,0.0,0.33,1.0,1.0,1.0,1.0,0.67,1.0,0.0,1.0,0.6,1.0,1.0,0.6,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.67,0.67
975,1.7374107837677002,male,39.0,35_44,french,canadian_quebecois,high_school,20k_to_40k,employed,26,1.0,widowed,0.0,1_person,1.0,no_children,other_christian,0.5,monteregie,type_1,,1.0,1.0,1.0,1.0,0.67,0.67,1.0,other,conservative,0.67,1.0,1.0,1.0,1.0,0.67,0.67,0.33,1.0,1.0,1.0,0.67,1.0,adq,,0.3,0.4,0.5,,0.4,0.0,0.3,0.5,0.1,0.1,0.3,0.8,0.0,1.0,0.33,1.0,0.33,0.67,0.33,0.67,0.33,1.0,0.67,1.0,0.67,0.67,,,,,,,0.6,0.6,,,,,,
976,0.9693608283996582,female,29.0,25_34,french,canadian_quebecois,bachelor,20k_to_40k,employed,13,1.0,widowed,1.0,2_persons,0.0,children_18_plus,protestant,0.0,other_regions,type_1,,0.67,0.67,0.33,0.33,0.33,0.0,1.0,adq,liberal,0.67,0.0,0.33,0.0,1.0,1.0,0.67,0.0,0.0,0.0,1.0,0.33,1.0,pq,,0.4,0.5,0.65,0.7,0.7,0.0,0.5,0.6,0.75,0.6,0.25,0.25,1.0,1.0,0.33,0.67,0.67,0.67,0.33,0.67,1.0,0.0,1.0,1.0,0.0,0.0,0.6,0.8,1.0,0.2,0.4,0.6,0.6,0.8,1.0,0.6,0.6,0.67,0.5,0.5
977,1.3492573499679563,female,32.0,25_34,french,canadian_quebecois,bachelor,40k_to_60k,employed,4,1.0,widowed,1.0,3_4_persons,1.0,no_children,other_christian,0.0,outaouais,type_1,,0.67,0.67,0.0,0.67,0.0,0.33,1.0,plq,conservative,0.0,0.75,1.0,0.0,0.5,0.67,1.0,0.0,1.0,0.0,1.0,0.33,0.0,adq,green,0.2,0.4,0.5,0.3,0.5,0.2,0.5,0.5,0.4,0.4,0.6,0.6,1.0,1.0,0.0,0.67,0.67,0.33,0.33,0.0,1.0,0.33,1.0,0.67,0.33,1.0,0.6,0.8,,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.83,0.17,0.67
978,1.3865697383880615,female,43.0,35_44,french,canadian_quebecois,college_cegep,60k_to_80k,homemaker,33,1.0,divorced_separated,1.0,3_4_persons,0.0,children_under_18,,,quebec_city,type_1,1.0,1.0,1.0,1.0,1.0,0.67,0.67,0.0,plq,conservative,0.33,1.0,1.0,0.33,0.5,0.67,1.0,0.33,1.0,0.0,0.0,0.67,0.0,,,0.2,0.6,0.6,0.2,0.1,0.3,0.6,0.7,0.4,,0.0,0.9,1.0,1.0,0.33,0.67,0.67,0.67,0.33,0.0,1.0,0.67,1.0,0.33,0.33,0.33,0.6,0.8,0.6,0.8,0.6,0.6,0.8,0.8,,0.8,0.6,0.83,0.67,0.67
979,0.9693608283996582,female,32.0,25_34,french,canadian_quebecois,bachelor,60k_to_80k,homemaker,6,1.0,widowed,1.0,5_plus_persons,0.0,children_18_plus,protestant,0.5,other_regions,type_1,,1.0,0.67,0.67,0.67,0.0,0.67,1.0,plq,ndp,1.0,0.75,1.0,0.0,1.0,0.33,0.67,0.33,1.0,0.0,0.0,1.0,1.0,pq,bloc,0.3,0.7,0.2,0.8,0.6,0.1,0.4,0.7,0.9,,0.5,0.4,0.0,1.0,1.0,0.67,0.67,0.67,0.33,0.67,1.0,0.0,0.0,1.0,1.0,0.0,0.8,0.8,0.8,0.2,0.4,0.4,0.8,0.8,0.4,0.8,0.4,0.67,0.5,0.5
980,0.5535573959350586,female,59.0,55_64,french,canadian_quebecois,college_cegep,over_150k,employed,6,1.0,widowed,1.0,3_4_persons,0.0,children_under_18,protestant,0.5,other_regions,type_1,,1.0,1.0,1.0,0.67,1.0,0.67,1.0,adq,conservative,1.0,1.0,1.0,0.67,1.0,0.67,1.0,0.0,1.0,0.0,0.0,0.67,1.0,pq,green,0.2,0.8,0.04,0.5,0.7,0.4,0.8,0.2,0.5,0.6,0.8,0.5,0.0,1.0,0.33,0.67,0.67,0.67,0.67,0.67,0.33,0.0,0.33,0.67,0.67,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.67
981,0.6555481553077698,female,53.0,45_54,french,canadian_quebecois,elementary,under_20k,employed,6,1.0,common_law,1.0,3_4_persons,0.0,children_under_18,protestant,0.5,,type_1,,1.0,0.67,1.0,0.67,0.67,1.0,1.0,plq,,1.0,1.0,1.0,1.0,1.0,0.67,0.33,0.67,1.0,,0.0,0.67,1.0,adq,conservative,0.5,0.6,0.4,0.4,0.1,0.5,0.5,0.9,0.5,0.5,0.5,0.5,1.0,1.0,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.67,0.0,0.67,0.67,0.33,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.67,0.67,0.67
982,1.8384100198745728,female,33.0,25_34,french,canadian_quebecois,high_school,under_20k,homemaker,8,1.0,widowed,1.0,5_plus_persons,1.0,no_children,no_religion,0.0,monteregie,type_1,,0.67,0.67,0.67,0.67,0.67,0.67,0.0,plq,conservative,0.67,0.75,0.67,0.67,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,1.0,,,0.5,0.5,0.75,0.25,0.4,0.75,0.25,1.0,0.5,0.4,0.25,0.5,1.0,0.0,0.0,0.67,1.0,1.0,0.33,0.0,0.33,1.0,0.0,1.0,0.33,0.33,,,,,0.8,0.6,0.8,0.8,,,0.8,0.67,0.67,1.0
983,1.3116263151168823,female,68.0,65_plus,french,canadian_quebecois,college_cegep,,self_employed,11,1.0,single,1.0,2_persons,1.0,children_under_18,protestant,1.0,other_regions,type_1,,1.0,1.0,1.0,0.33,1.0,0.0,1.0,,liberal,1.0,1.0,1.0,1.0,1.0,0.67,0.67,0.33,1.0,,1.0,1.0,1.0,pq,,0.0,0.9,0.75,0.85,0.2,0.0,0.95,0.8,0.85,0.2,0.9,0.75,1.0,0.0,0.0,1.0,1.0,0.33,1.0,0.67,1.0,0.0,0.0,0.67,0.0,0.0,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.67
984,1.4200392961502075,male,72.0,65_plus,french,canadian_quebecois,high_school,,self_employed,4,1.0,single,0.0,1_person,1.0,no_children,catholic,0.5,quebec_city,type_1,,1.0,1.0,1.0,1.0,0.67,1.0,1.0,qs,ndp,1.0,1.0,1.0,1.0,0.5,0.33,0.0,0.33,1.0,,0.0,1.0,0.0,,,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.75,0.6,,0.4,1.0,1.0,1.0,0.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
985,0.3823769092559814,female,37.0,35_44,french,canadian_quebecois,graduate,over_150k,retired,12,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,catholic,1.0,quebec_city,type_1,,0.67,0.67,0.33,0.33,0.67,0.67,1.0,plq,bloc,1.0,0.5,0.67,0.33,0.5,0.0,0.33,0.67,1.0,0.0,0.0,0.67,1.0,plq,ndp,0.75,0.05,0.5,0.05,0.1,0.75,0.2,0.5,0.1,0.1,0.05,0.95,0.0,1.0,0.0,0.67,0.67,0.0,0.33,1.0,0.33,0.33,0.67,0.67,0.67,0.67,1.0,1.0,1.0,0.2,0.4,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.5,0.67
986,0.7738205194473267,male,57.0,55_64,french,canadian_quebecois,high_school,20k_to_40k,employed,6,1.0,divorced_separated,0.0,,0.0,children_under_18,,,,type_1,,0.67,,,1.0,0.67,1.0,0.0,plq,ndp,1.0,0.75,,0.67,0.5,0.67,1.0,0.67,0.0,0.0,1.0,0.67,1.0,,,0.5,0.5,0.5,0.03,0.03,0.5,0.5,0.6,0.03,,0.5,0.5,1.0,0.0,0.33,1.0,1.0,0.33,0.67,0.33,1.0,0.33,0.67,0.67,0.33,0.67,,,1.0,,,,,,,,,,0.67,0.67
987,1.3865697383880615,female,44.0,35_44,french,canadian_quebecois,bachelor,40k_to_60k,homemaker,4,1.0,widowed,0.0,5_plus_persons,0.0,no_children,other_religion,1.0,other_regions,type_1,,1.0,0.67,1.0,1.0,0.33,0.0,1.0,adq,conservative,0.33,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,other,bloc,0.3,0.3,0.4,0.2,0.2,0.1,0.2,0.3,1.0,,1.0,1.0,0.0,1.0,0.0,0.67,1.0,1.0,0.67,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6,0.6,0.8,0.2,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.67,0.17,0.5
988,1.1757395267486572,male,68.0,65_plus,french,canadian_quebecois,graduate,40k_to_60k,self_employed,16,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,protestant,0.5,other_regions,type_1,,0.67,0.0,1.0,0.33,1.0,0.33,1.0,adq,liberal,1.0,1.0,0.67,1.0,1.0,0.67,0.67,0.33,0.0,0.0,0.0,0.33,1.0,pq,bloc,0.2,0.6,0.4,0.8,0.1,0.2,0.5,0.4,0.5,0.0,0.8,0.4,0.0,1.0,0.67,0.67,0.0,0.33,0.33,0.67,1.0,0.0,0.0,1.0,0.67,1.0,0.4,0.4,0.4,0.2,0.4,0.4,0.8,0.8,0.8,1.0,0.4,0.5,0.5,0.67
989,1.2432608604431152,female,52.0,45_54,french,canadian_quebecois,high_school,20k_to_40k,employed,26,1.0,widowed,0.0,2_persons,1.0,no_children,protestant,0.5,other_regions,type_1,,1.0,1.0,0.67,1.0,1.0,0.67,1.0,adq,liberal,0.33,1.0,1.0,0.67,0.0,0.67,0.67,0.67,1.0,0.0,0.0,0.67,,pq,liberal,0.2,0.7,0.5,,,0.0,0.7,0.7,0.0,,0.7,0.6,1.0,1.0,0.33,0.67,1.0,0.33,0.67,0.33,1.0,0.33,0.67,0.67,0.33,0.0,0.8,0.6,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.67,0.67,0.83
990,0.8410736918449402,female,72.0,65_plus,french,canadian_quebecois,college_cegep,under_20k,self_employed,6,0.0,widowed,1.0,1_person,1.0,no_children,,,montreal,type_1,1.0,1.0,0.33,0.33,0.67,1.0,0.33,1.0,plq,,1.0,1.0,1.0,0.67,0.5,0.33,0.67,0.0,1.0,,1.0,0.0,0.0,,,0.75,0.25,0.2,,0.5,0.9,0.75,0.5,,,0.0,0.0,0.0,1.0,0.33,0.67,0.67,1.0,0.33,0.0,1.0,0.0,1.0,0.67,0.67,0.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67
991,1.1433428525924685,male,47.0,45_54,french,canadian_quebecois,high_school,20k_to_40k,employed,8,1.0,divorced_separated,1.0,2_persons,1.0,children_under_18,catholic,0.0,montreal,type_1,,1.0,0.67,0.67,0.33,0.67,0.33,1.0,plq,conservative,0.67,0.75,1.0,0.33,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.33,1.0,adq,conservative,0.2,0.5,0.1,0.15,0.1,0.1,0.5,0.4,0.05,0.05,0.4,0.6,0.0,1.0,0.67,1.0,1.0,1.0,0.67,0.33,1.0,1.0,1.0,1.0,0.33,1.0,0.6,0.8,0.8,0.2,0.6,0.6,1.0,1.0,0.8,1.0,0.6,0.67,0.67,0.67
992,0.2219046652317047,male,49.0,45_54,french,canadian_quebecois,high_school,80k_to_100k,employed,3,1.0,married,0.0,1_person,1.0,no_children,other_christian,0.0,quebec_city,type_1,,1.0,1.0,1.0,0.33,0.67,0.0,1.0,plq,ndp,0.67,0.75,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.33,1.0,adq,liberal,0.75,0.0,1.0,0.0,0.0,0.75,0.0,1.0,,1.0,0.0,0.5,1.0,0.0,0.0,0.67,1.0,0.67,0.67,0.0,0.33,1.0,1.0,1.0,0.33,0.33,0.6,0.6,,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
993,1.1433428525924685,male,48.0,45_54,french,other_european,high_school,under_20k,employed,26,1.0,widowed,1.0,5_plus_persons,0.0,both,no_religion,0.5,quebec_city,type_1,,0.67,1.0,0.67,1.0,0.33,0.0,1.0,plq,conservative,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,pq,ndp,0.0,0.95,0.8,0.5,0.0,0.5,0.6,0.85,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.67,,1.0,0.67,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.6,1.0,0.6,0.67,0.67,0.67
